Timestamp,Beta(deg),Alpha(deg),Depth_mm,PredDepth_mm,ActualHeight_mm,TargetDepth_mm,CmdHeight_mm,DepthError_mm
2026-05-14 16:32:34.908,0.890,2.104,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:35.908,0.884,2.104,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:36.909,0.884,2.104,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:37.910,0.884,2.098,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:38.910,0.884,2.093,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:39.912,0.879,2.093,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:40.913,0.884,2.087,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:41.915,0.890,2.093,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:42.915,0.895,2.098,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:43.917,0.895,2.104,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:44.917,0.906,2.104,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:45.919,0.906,2.093,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:46.920,0.895,2.076,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:47.921,0.895,2.093,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:48.921,0.901,2.098,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:49.922,0.906,2.104,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:50.922,0.906,2.115,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:51.923,0.912,2.120,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:52.923,0.917,2.126,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:53.925,0.912,2.115,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:54.926,0.912,2.104,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:55.927,0.890,2.093,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:56.928,0.879,2.082,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:57.929,0.873,2.076,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:58.930,0.868,2.071,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:32:59.931,0.868,2.076,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:33:00.932,0.868,2.082,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:33:01.932,0.868,2.087,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:33:02.933,0.868,2.087,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:33:03.934,0.862,2.087,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:33:04.935,0.862,2.087,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:33:05.936,0.862,2.087,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:33:06.937,0.862,2.082,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:33:07.937,0.862,2.076,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:33:08.938,0.862,2.076,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:33:09.939,0.857,2.021,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:33:10.939,0.857,2.032,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:33:11.939,0.857,2.043,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:33:12.940,1.022,0.000,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:33:13.941,1.247,1.813,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:33:14.942,1.296,1.835,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:33:15.943,1.016,1.835,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:33:16.943,1.033,1.835,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:33:17.944,0.967,1.835,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:33:18.945,0.961,1.835,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:33:19.945,0.961,1.835,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:33:20.947,0.945,1.835,0.00,0.0,NaN,-1,-1,0.0
2026-05-14 16:33:21.948,0.923,1.835,0.00,0.0,NaN,-1,-1,0.0
