Timestamp,Beta(deg),Alpha(deg),Depth_mm,PredHeight_mm,ActualHeight_mm,TargetDepth_mm,CmdHeight_mm,PredError_mm
2026-05-06 15:53:16.189,-0.225,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:17.190,-0.225,0.033,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:18.192,-0.225,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:19.193,-0.225,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:20.194,-0.225,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:21.196,-0.220,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:22.197,-0.225,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:23.199,-0.198,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:24.200,-0.209,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:25.202,-0.225,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:26.204,-0.231,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:27.205,-0.231,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:28.207,-0.231,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:29.208,-0.225,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:30.209,-0.225,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:31.210,-0.225,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:32.211,-0.247,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:33.213,-0.242,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:34.215,-0.236,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:35.216,-0.236,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:36.218,-0.231,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:37.219,-0.231,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:38.221,-0.231,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:39.222,-0.231,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:40.223,-0.225,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:41.224,-0.231,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:42.226,-0.231,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:43.227,-0.236,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:44.229,-0.236,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:45.231,-0.236,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:46.232,-0.231,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:47.234,-0.214,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:48.235,-0.220,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:49.236,-0.220,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:50.238,-0.209,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:51.240,-0.203,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:52.241,-0.203,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:53.242,-0.209,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:54.244,-0.209,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:55.245,-0.220,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:56.247,-0.225,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:57.248,-0.225,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:58.249,-0.220,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:53:59.250,-0.214,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:00.251,-0.214,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:01.252,-0.209,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:02.254,-0.203,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:03.255,-0.209,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:04.257,-0.209,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:05.258,-0.209,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:06.259,-0.203,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:07.261,-0.209,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:08.262,-0.209,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:09.263,-0.214,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:10.265,-0.220,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:11.266,-0.209,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:12.267,-0.214,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:13.268,-0.214,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:14.269,-0.225,0.038,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:15.271,-0.225,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:16.271,-0.236,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:17.273,-0.220,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:18.275,-0.220,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:19.276,-0.214,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:20.277,-0.214,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:21.278,-0.214,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:22.279,-0.209,0.049,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:23.280,-0.214,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:24.282,-0.214,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:25.284,-0.209,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:26.285,-0.214,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:27.287,-0.209,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:28.288,-0.214,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:29.289,-0.203,0.044,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:30.290,-0.203,0.044,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:31.291,-0.209,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:32.292,-0.214,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:33.294,-0.203,0.044,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:34.295,-0.198,0.044,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:35.297,-0.198,0.044,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:36.298,-0.198,0.044,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:37.299,-0.209,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:38.301,-0.203,0.044,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:39.302,-0.203,0.044,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:40.303,-0.209,0.044,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:41.304,-0.203,0.044,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:42.306,-0.203,0.044,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:43.307,-0.203,0.044,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:44.309,-0.198,0.044,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:45.310,-0.192,0.044,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:46.312,-0.187,0.044,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:47.313,-0.187,0.044,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:48.314,-0.198,0.044,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:49.316,-0.198,0.044,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:50.317,-0.187,0.044,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:51.319,-0.192,0.044,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:52.320,-0.181,0.044,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:53.322,-0.187,0.044,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:54.323,-0.192,0.044,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:55.324,-0.192,0.044,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:56.326,-0.187,0.044,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:57.327,-0.192,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:58.329,-0.203,0.038,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 15:54:59.331,-0.209,0.038,-150.00,0.00,-1.00,-1,-1,0.00
