Timestamp,Beta(deg),Alpha(deg),Depth_mm,Stability_percentPredDepth_mm,Speed_km/h,TargetDepth_mm,CmdHeight_percent,DepthError_mm,SoilHardness_MPa,SoilHardness_x_Depth
2026-06-05 16:57:38.538,0.928,0.577,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:57:39.539,0.928,0.571,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:57:40.541,0.928,0.571,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:57:41.542,0.923,0.571,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:57:42.542,0.928,0.571,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:57:43.543,0.928,0.571,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:57:44.544,0.923,0.571,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:57:45.545,0.923,0.571,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:57:46.545,0.917,0.566,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:57:47.547,0.917,0.566,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:57:48.547,0.917,0.571,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:57:49.548,0.917,0.571,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:57:50.549,0.917,0.571,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:57:51.550,0.917,0.571,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:57:52.550,0.917,0.571,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:57:53.551,0.917,0.571,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:57:54.552,0.917,0.571,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:57:55.553,0.917,0.571,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:57:56.554,0.923,0.571,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:57:57.555,0.923,0.571,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:57:58.556,0.923,0.571,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:57:59.557,0.923,0.571,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:58:00.557,0.917,0.571,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:58:01.558,0.917,0.571,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:58:02.559,0.906,0.566,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:58:03.561,0.901,0.560,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:58:04.562,0.895,0.555,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:58:05.563,0.895,0.555,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:58:06.564,0.890,0.555,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:07.566,0.890,0.555,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:08.567,0.895,0.549,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:58:09.567,0.895,0.555,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:58:10.568,0.890,0.555,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:11.569,0.890,0.555,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:12.570,0.890,0.555,582.00,99580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:13.571,0.906,0.560,581.00,99580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:58:14.572,0.912,0.571,581.00,99580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:58:15.573,0.917,0.571,581.00,99580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:58:16.574,0.917,0.577,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:58:17.575,0.923,0.577,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:58:18.576,0.923,0.582,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:58:19.576,0.923,0.588,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:20.577,0.923,0.582,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:58:21.578,0.923,0.588,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:22.579,0.928,0.582,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:58:23.580,0.923,0.582,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:58:24.581,0.923,0.588,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:25.582,0.923,0.588,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:26.582,0.917,0.582,582.00,99580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:27.583,0.912,0.577,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:28.584,0.906,0.571,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:29.585,0.912,0.571,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:58:30.586,0.906,0.571,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:31.587,0.906,0.571,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:32.588,0.906,0.571,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:33.588,0.906,0.577,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:34.589,0.912,0.571,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:58:35.590,0.912,0.577,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:36.590,0.912,0.621,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:37.591,0.912,0.626,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:38.592,0.912,0.626,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:39.592,0.912,0.632,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:40.593,0.912,0.632,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:41.593,0.906,0.632,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:42.594,0.912,0.632,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:43.595,0.912,0.632,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:44.596,0.912,0.637,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:45.596,0.906,0.637,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:46.597,0.906,0.637,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:47.599,0.906,0.637,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:48.599,0.890,0.604,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:49.600,0.928,0.610,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:50.601,0.945,0.610,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:51.601,0.939,0.599,581.00,100580.9,6.00,-1,-1.0,0.1,2.50,1452.50
2026-06-05 16:58:52.602,0.906,0.599,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:53.603,0.906,0.604,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:54.603,0.901,0.599,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:55.604,0.895,0.604,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:56.605,0.895,0.610,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:57.606,0.890,0.610,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:58.606,0.890,0.610,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:58:59.607,0.890,0.610,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:59:00.609,0.890,0.610,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:59:01.609,0.895,0.593,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:59:02.610,0.901,0.593,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:59:03.611,0.884,0.588,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:59:04.612,0.879,0.588,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:59:05.613,0.873,0.588,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:59:06.614,0.868,0.588,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:59:07.614,0.868,0.588,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:59:08.615,0.862,0.588,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:59:09.617,0.862,0.593,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:59:10.618,0.862,0.593,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:59:11.619,0.862,0.593,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:59:12.620,0.862,0.588,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:59:13.621,0.862,0.593,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:59:14.622,0.862,0.593,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:59:15.623,0.862,0.588,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:59:16.624,0.862,0.588,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:59:17.624,0.868,0.599,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
2026-06-05 16:59:18.626,0.873,0.593,582.00,100580.9,6.00,-1,-1.0,1.1,2.50,1455.00
