Timestamp,Beta(deg),Alpha(deg),Depth_mm,PredDepth_mm,ActualHeight_mm,TargetDepth_mm,CmdHeight_mm,DepthError_mm
2026-05-14 16:25:18.786,0.786,2.302,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:19.787,0.786,2.302,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:20.788,0.786,2.302,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:21.789,0.786,2.307,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:22.791,0.786,2.307,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:23.791,0.786,2.307,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:24.792,0.786,2.307,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:25.793,0.786,2.302,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:26.795,0.786,2.302,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:27.796,0.786,2.307,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:28.797,0.786,2.302,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:29.798,0.786,2.302,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:30.799,0.786,2.302,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:31.799,0.786,2.302,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:32.800,0.786,2.302,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:33.801,0.780,2.296,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:34.802,0.775,2.296,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:35.803,0.775,2.296,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:36.805,0.786,2.302,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:37.806,0.786,2.302,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:38.806,0.786,2.302,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:39.807,0.786,2.302,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:40.809,0.786,2.302,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:41.810,0.786,2.302,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:42.811,0.786,2.302,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:43.812,0.786,2.296,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:44.813,0.786,2.302,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:45.813,0.797,2.302,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:46.814,0.786,2.302,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:47.815,0.791,2.302,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:48.816,0.791,2.296,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:49.816,0.791,2.296,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:50.816,0.791,2.296,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:51.818,0.791,2.307,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:52.818,0.835,2.340,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:53.820,0.846,2.362,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:54.821,0.857,2.373,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:55.822,0.868,2.373,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:56.822,0.873,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:57.823,0.873,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:58.823,0.873,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:25:59.824,0.868,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:00.825,0.873,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:01.825,0.868,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:02.826,0.868,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:03.827,0.868,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:04.828,0.862,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:05.829,0.862,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:06.830,0.862,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:07.831,0.857,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:08.832,0.857,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:09.832,0.857,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:10.832,0.857,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:11.834,0.857,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:12.835,0.862,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:13.836,0.868,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:14.837,0.862,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:15.838,0.862,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:16.840,0.862,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:17.841,0.862,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:18.842,0.862,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:19.844,0.868,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:20.844,0.873,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:21.845,0.873,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:22.846,0.873,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:23.847,0.873,2.379,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:24.848,0.873,2.379,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:25.849,0.868,2.379,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:26.850,0.862,2.373,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:27.851,0.862,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:28.853,0.857,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:29.854,0.857,2.368,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:30.855,0.857,2.351,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:31.856,0.873,2.373,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:32.857,0.846,2.340,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:33.858,0.857,2.340,0.00,NaN,NaN,-1,-1,NaN
2026-05-14 16:26:34.859,0.862,2.351,0.00,NaN,NaN,-1,-1,NaN
