Timestamp,Beta(deg),Alpha(deg),Depth_mm,PredDepth_mm,Speed_km/h,TargetDepth_mm,CmdHeight_mm,DepthError_mm,SoilHardness_MPa,SoilHardness_x_Depth
2026-05-19 13:12:05.831,0.588,1.604,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:06.832,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:07.832,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:08.832,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:09.833,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:10.834,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:11.835,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:12.836,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:13.837,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:14.838,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:15.839,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:16.840,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:17.841,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:18.842,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:19.843,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:20.844,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:21.845,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:22.846,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:23.847,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:24.848,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:25.849,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:26.850,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:27.851,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:28.852,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:29.852,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:30.853,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:31.853,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:32.854,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:33.854,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:34.856,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:35.857,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:36.857,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:37.858,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:38.858,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:39.859,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:40.860,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:41.861,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:42.863,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:43.863,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:44.863,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:45.864,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:46.865,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:47.866,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:48.867,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:49.867,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:50.869,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:51.869,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:52.871,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:53.872,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:54.873,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:55.874,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:56.875,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:57.876,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:58.877,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:12:59.878,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:00.879,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:01.879,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:02.880,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:03.881,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:04.882,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:05.882,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:06.884,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:07.885,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:08.885,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:09.886,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:10.887,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:11.888,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:12.889,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:13.890,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:14.891,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:15.892,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:16.893,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:17.894,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:18.894,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:19.895,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:20.896,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:21.897,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:22.897,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:23.899,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:24.900,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:25.900,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:26.901,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:27.901,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:28.902,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:29.903,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:30.904,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:31.904,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:32.906,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:33.906,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:34.907,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:35.909,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:36.909,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:37.910,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:38.910,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:39.911,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:40.911,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:41.913,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:42.914,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:43.915,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:44.915,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:45.917,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:46.917,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:47.918,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:48.920,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:49.920,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:50.922,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:51.922,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:52.924,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:53.925,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:54.926,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:55.927,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:56.927,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:57.929,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:58.929,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:13:59.930,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:00.931,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:01.932,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:02.933,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:03.934,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:04.934,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:05.935,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:06.936,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:07.937,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:08.938,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:09.939,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:10.939,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:11.940,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:12.941,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:13.941,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:14.943,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:15.944,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:16.945,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:17.946,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:18.946,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:19.947,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:20.948,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:21.949,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:22.950,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:23.950,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:24.951,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:25.953,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:26.954,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:27.955,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:28.956,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:29.957,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:30.958,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:31.959,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:32.960,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:33.960,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:34.961,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:35.962,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:36.962,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:37.963,0.588,1.593,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:38.965,0.593,1.599,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:39.965,0.593,1.599,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:40.967,0.593,1.604,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:41.968,0.593,1.604,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:42.969,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:43.969,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:44.970,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:45.970,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:46.971,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:47.972,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:48.973,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:49.974,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:50.975,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:51.975,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:52.976,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:53.977,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:54.978,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:55.979,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:56.980,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:57.981,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:58.982,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:14:59.983,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:00.983,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:01.984,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:02.985,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:03.985,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:04.987,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:05.988,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:06.988,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:07.989,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:08.990,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:09.991,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:10.992,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:11.993,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:12.994,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:13.995,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:14.996,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:15.996,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:16.997,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:17.998,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:18.999,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:20.001,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:21.002,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:22.003,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:23.003,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:24.003,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:25.004,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:26.005,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:27.006,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:28.006,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:29.007,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:30.008,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:31.009,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:32.010,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:33.011,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:34.012,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:35.013,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:36.014,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:37.015,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:38.016,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:39.017,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:40.017,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:41.018,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:42.019,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:43.019,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:44.020,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:45.022,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:46.022,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:47.023,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:48.024,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:49.025,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:50.026,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:51.027,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:52.027,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:53.029,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:54.029,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:55.030,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:56.030,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:57.031,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:58.033,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:15:59.033,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:16:00.034,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:16:01.035,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:16:02.035,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:16:03.036,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:16:04.037,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:16:05.037,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:16:06.038,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:16:07.039,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:16:08.040,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:16:09.041,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:16:10.042,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:16:11.044,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:16:12.045,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:16:13.046,0.593,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:16:14.047,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:16:15.048,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:16:16.049,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:16:17.049,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:16:18.050,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:16:19.051,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:16:20.052,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:16:21.053,0.593,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:16:22.054,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:16:23.055,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:16:24.056,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:16:25.057,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:16:26.057,0.588,1.609,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
2026-05-19 13:16:27.058,0.588,1.615,0.00,0.3,1.00,-1,50,-0.3,2.50,0.00
