Timestamp,Beta(deg),Alpha(deg),Depth_mm,PredHeight_mm,ActualHeight_mm,TargetDepth_mm,CmdHeight_mm,PredError_mm
2026-05-06 16:57:54.589,0.000,0.022,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:57:55.590,0.000,0.022,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:57:56.590,0.000,0.016,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:57:57.591,0.000,0.022,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:57:58.592,0.005,0.016,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:57:59.593,0.000,0.016,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:58:00.595,0.005,0.016,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:58:01.596,0.000,0.022,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:58:02.597,0.000,0.022,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:58:03.598,0.000,0.022,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:58:04.599,0.000,0.022,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:58:05.600,0.000,0.022,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:58:06.601,0.000,0.027,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:58:07.602,-0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:58:08.603,-0.005,0.027,-149.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:58:09.604,0.000,0.027,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:58:10.605,0.000,0.027,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:58:11.606,0.000,0.027,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:58:12.606,0.000,0.027,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:58:13.607,0.005,0.027,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:58:14.608,0.005,0.022,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:58:15.609,0.000,0.022,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:58:16.610,0.000,0.022,-150.00,0.00,-1.00,-1,-1,0.00
2026-05-06 16:58:17.611,0.000,0.016,-150.00,0.00,-1.00,-1,-1,0.00
